time,real,light,motion,sleep,light1,motion1,sleep1,light2,motion2,sleep2,light3,motion3,sleep3,light4,motion4,sleep4,light5,motion5,sleep5,light6,motion6,sleep6,light7,motion7,sleep7,light8,motion8,sleep8,light9,motion9,sleep9,light10,motion10,sleep10
2021-3-11 08:52:00,awake,2,6,222,2,422,6,82,6,42,6,82,6,332,6,22,1,241,5,16,0,0,0
2021-3-11 08:58:00,awake,2,4,852,6,222,2,422,6,82,6,42,6,82,6,332,6,22,1,24,0,0,0
2021-3-11 09:03:00,awake,1,6,72,4,852,6,222,2,422,6,82,6,42,6,82,6,332,6,22,1,24
2021-3-11 09:09:00,awake,3,6,131,6,72,4,852,6,222,2,422,6,82,6,42,6,82,6,332,6,2
2021-3-11 09:15:00,awake,1,6,103,6,131,6,72,4,852,6,222,2,422,6,82,6,42,6,82,6,33
2021-3-11 09:20:00,awake,1,6,101,6,103,6,131,6,72,4,852,6,222,2,422,6,82,6,42,6,8
2021-3-11 09:26:00,awake,2,6,11,6,101,6,103,6,131,6,72,4,852,6,222,2,422,6,82,6,4
2021-3-11 09:31:00,awake,2,6,12,6,11,6,101,6,103,6,131,6,72,4,852,6,222,2,422,6,8
2021-3-11 09:38:00,awake,2,6,32,6,12,6,11,6,101,6,103,6,131,6,72,4,852,6,222,2,42
2021-3-11 09:43:00,awake,3,6,22,6,32,6,12,6,11,6,101,6,103,6,131,6,72,4,852,6,22
2021-3-11 09:49:00,awake,3,6,303,6,22,6,32,6,12,6,11,6,101,6,103,6,131,6,72,4,85
2021-3-11 09:57:00,awake,3,1,513,6,303,6,22,6,32,6,12,6,11,6,101,6,103,6,131,6,7
2021-3-11 10:06:00,awake,4,6,183,1,513,6,303,6,22,6,32,6,12,6,11,6,101,6,103,6,13
2021-3-11 10:16:00,awake,3,1,404,6,183,1,513,6,303,6,22,6,32,6,12,6,11,6,10,0,0,0
2021-3-11 10:21:00,awake,4,6,93,1,404,6,183,1,513,6,303,6,22,6,32,6,12,6,1,0,0,0
2021-3-11 10:27:00,awake,3,6,194,6,93,1,404,6,183,1,513,6,303,6,22,6,32,6,1,0,0,0
2021-3-11 10:33:00,awake,2,6,23,6,194,6,93,1,404,6,183,1,513,6,303,6,22,6,3,0,0,0
2021-3-11 10:39:00,awake,3,6,12,6,23,6,194,6,93,1,404,6,183,1,513,6,303,6,2,0,0,0
2021-3-11 10:47:00,awake,3,6,23,6,12,6,23,6,194,6,93,1,404,6,183,1,513,6,30,0,0,0
2021-3-11 10:54:00,awake,2,5,43,6,23,6,12,6,23,6,194,6,93,1,404,6,183,1,51,0,0,0
2021-3-11 11:01:00,awake,2,6,42,5,43,6,23,6,12,6,23,6,194,6,93,1,404,6,18,0,0,0
2021-3-11 11:11:00,awake,4,6,102,6,42,5,43,6,23,6,12,6,23,6,194,6,93,1,40,0,0,0
2021-3-11 11:18:00,awake,4,6,24,6,102,6,42,5,43,6,23,6,12,6,23,6,194,6,9,0,0,0
2021-3-11 11:24:00,awake,3,6,04,6,24,6,102,6,42,5,43,6,23,6,12,6,23,6,19,0,0,0
2021-3-11 11:30:00,awake,2,6,13,6,04,6,24,6,102,6,42,5,43,6,23,6,12,6,2,0,0,0
2021-3-11 11:37:00,awake,3,6,12,6,13,6,04,6,24,6,102,6,42,5,43,6,23,6,1,0,0,0
2021-3-11 11:42:00,awake,2,6,13,6,12,6,13,6,04,6,24,6,102,6,42,5,43,6,2,0,0,0
2021-3-11 11:47:00,awake,2,5,92,6,13,6,12,6,13,6,04,6,24,6,102,6,42,5,4,0,0,0
2021-3-11 11:53:00,awake,3,6,32,5,92,6,13,6,12,6,13,6,04,6,24,6,102,6,42,5,4
2021-3-11 12:00:00,awake,3,6,233,6,32,5,92,6,13,6,12,6,13,6,04,6,24,6,102,6,4
2021-3-11 12:06:00,awake,4,6,193,6,233,6,32,5,92,6,13,6,12,6,13,6,04,6,24,6,10
2021-3-11 12:15:00,awake,4,3,124,6,193,6,233,6,32,5,92,6,13,6,12,6,13,6,04,6,2
2021-3-11 12:21:00,awake,3,2,304,3,124,6,193,6,233,6,32,5,92,6,13,6,12,6,13,6,0
2021-3-11 12:30:00,awake,3,1,473,2,304,3,124,6,193,6,233,6,32,5,92,6,13,6,1,0,0,0
2021-3-11 12:36:00,awake,3,6,253,1,473,2,304,3,124,6,193,6,233,6,32,5,92,6,13,6,1
2021-3-11 12:42:00,awake,3,6,383,6,253,1,473,2,304,3,124,6,193,6,233,6,32,5,9,0,0,0
2021-3-11 12:50:00,awake,3,1,423,6,383,6,253,1,473,2,304,3,124,6,193,6,233,6,3,0,0,0
2021-3-11 12:56:00,awake,3,6,243,1,423,6,383,6,253,1,473,2,304,3,124,6,193,6,23,0,0,0
2021-3-11 13:05:00,awake,3,2,713,6,243,1,423,6,383,6,253,1,473,2,304,3,124,6,19,0,0,0
2021-3-11 13:11:00,awake,3,6,213,2,713,6,243,1,423,6,383,6,253,1,473,2,304,3,12,0,0,0
2021-3-11 13:20:00,awake,3,5,133,6,213,2,713,6,243,1,423,6,383,6,253,1,473,2,30,0,0,0
2021-3-11 13:26:00,awake,3,6,33,5,133,6,213,2,713,6,243,1,423,6,383,6,253,1,47,0,0,0
2021-3-11 13:32:00,awake,3,6,23,6,33,5,133,6,213,2,713,6,243,1,423,6,383,6,25,0,0,0
2021-3-11 13:38:00,awake,3,6,83,6,23,6,33,5,133,6,213,2,713,6,243,1,423,6,38,0,0,0
2021-3-11 13:43:00,awake,3,6,83,6,83,6,23,6,33,5,133,6,213,2,713,6,243,1,42,0,0,0
2021-3-11 13:48:00,awake,1,6,33,6,83,6,83,6,23,6,33,5,133,6,213,2,713,6,243,1,42
2021-3-11 13:55:00,awake,1,1,531,6,33,6,83,6,83,6,23,6,33,5,133,6,213,2,713,6,24
2021-3-11 14:05:00,awake,1,2,881,1,531,6,33,6,83,6,83,6,23,6,33,5,133,6,21,0,0,0
2021-3-11 14:11:00,awake,1,2,961,2,881,1,531,6,33,6,83,6,83,6,23,6,33,5,13,0,0,0
2021-3-11 14:17:00,awake,1,1,951,2,961,2,881,1,531,6,33,6,83,6,83,6,23,6,33,5,13
2021-3-11 14:23:00,awake,1,1,951,1,951,2,961,2,881,1,531,6,33,6,83,6,83,6,23,6,3
2021-3-11 14:30:00,awake,3,1,431,1,951,1,951,2,961,2,881,1,531,6,33,6,83,6,83,6,2
2021-3-11 14:40:00,awake,3,1,403,1,431,1,951,1,951,2,961,2,881,1,531,6,33,6,8,0,0,0
2021-3-11 14:49:00,awake,1,6,43,1,403,1,431,1,951,1,951,2,961,2,881,1,53,0,0,0,0,0,0
2021-3-11 14:55:00,awake,1,6,41,6,43,1,403,1,431,1,951,1,951,2,961,2,88,0,0,0,0,0,0
