time,real,light0,motion0,sleep0,light1,motion1,sleep1,light2,motion2,sleep2,light3,motion3,sleep3,light4,motion4,sleep4,light5,motion5,sleep5,light6,motion6,sleep6,light7,motion7,sleep7,light8,motion8,sleep8,light9,motion9,sleep9,light10,motion10,sleep10
2021-3-8 19:19:00.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-3-8 20:19:00.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-3-8 21:19:00.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-3-8 22:19:00.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-3-8 22:25:00.0,0.0,1.0,6.0,28.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-3-8 22:37:00.0,0.0,1.0,6.0,4.0,1.0,6.0,28.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-3-8 22:43:00.0,0.0,1.0,6.0,11.0,1.0,6.0,4.0,1.0,6.0,28.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-3-8 22:49:00.0,0.0,1.0,6.0,28.0,1.0,6.0,11.0,1.0,6.0,4.0,1.0,6.0,28.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-3-8 22:55:00.0,0.0,1.0,1.0,83.0,1.0,6.0,28.0,1.0,6.0,11.0,1.0,6.0,4.0,1.0,6.0,28.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-3-8 23:00:00.0,0.0,1.0,6.0,18.0,1.0,1.0,83.0,1.0,6.0,28.0,1.0,6.0,11.0,1.0,6.0,4.0,1.0,6.0,28.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-3-8 23:06:00.0,1.0,1.0,5.0,61.0,1.0,6.0,18.0,1.0,1.0,83.0,1.0,6.0,28.0,1.0,6.0,11.0,1.0,6.0,4.0,1.0,6.0,28.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-3-8 23:11:00.0,1.0,1.0,5.0,61.0,1.0,5.0,61.0,1.0,6.0,18.0,1.0,1.0,83.0,1.0,6.0,28.0,1.0,6.0,11.0,1.0,6.0,4.0,1.0,6.0,28.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-3-8 23:17:00.0,1.0,1.0,5.0,36.0,1.0,5.0,61.0,1.0,5.0,61.0,1.0,6.0,18.0,1.0,1.0,83.0,1.0,6.0,28.0,1.0,6.0,11.0,1.0,6.0,4.0,1.0,6.0,28.0,2.0,6.0,1.0,0.0,0.0,0
2021-3-8 23:23:00.0,1.0,1.0,2.0,85.0,1.0,5.0,36.0,1.0,5.0,61.0,1.0,5.0,61.0,1.0,6.0,18.0,1.0,1.0,83.0,1.0,6.0,28.0,1.0,6.0,11.0,1.0,6.0,4.0,1.0,6.0,28.0,0.0,0.0,0
2021-3-8 23:29:00.0,1.0,1.0,1.0,88.0,1.0,2.0,85.0,1.0,5.0,36.0,1.0,5.0,61.0,1.0,5.0,61.0,1.0,6.0,18.0,1.0,1.0,83.0,1.0,6.0,28.0,1.0,6.0,11.0,1.0,6.0,4.0,0.0,0.0,0
2021-3-8 23:35:00.0,1.0,1.0,1.0,94.0,1.0,1.0,88.0,1.0,2.0,85.0,1.0,5.0,36.0,1.0,5.0,61.0,1.0,5.0,61.0,1.0,6.0,18.0,1.0,1.0,83.0,1.0,6.0,28.0,1.0,6.0,11.0,1.0,6.0,4
2021-3-8 23:41:00.0,1.0,1.0,2.0,94.0,1.0,1.0,94.0,1.0,1.0,88.0,1.0,2.0,85.0,1.0,5.0,36.0,1.0,5.0,61.0,1.0,5.0,61.0,1.0,6.0,18.0,1.0,1.0,83.0,1.0,6.0,28.0,1.0,6.0,11
2021-3-8 23:47:00.0,1.0,1.0,3.0,92.0,1.0,2.0,94.0,1.0,1.0,94.0,1.0,1.0,88.0,1.0,2.0,85.0,1.0,5.0,36.0,1.0,5.0,61.0,1.0,5.0,61.0,1.0,6.0,18.0,1.0,1.0,83.0,1.0,6.0,28
2021-3-8 23:53:00.0,1.0,1.0,3.0,92.0,1.0,3.0,92.0,1.0,2.0,94.0,1.0,1.0,94.0,1.0,1.0,88.0,1.0,2.0,85.0,1.0,5.0,36.0,1.0,5.0,61.0,1.0,5.0,61.0,1.0,6.0,18.0,1.0,1.0,83
2021-3-8 23:59:00.0,1.0,1.0,2.0,92.0,1.0,3.0,92.0,1.0,3.0,92.0,1.0,2.0,94.0,1.0,1.0,94.0,1.0,1.0,88.0,1.0,2.0,85.0,1.0,5.0,36.0,1.0,5.0,61.0,1.0,5.0,61.0,1.0,6.0,18
2021-3-9 00:05:00.0,1.0,1.0,2.0,93.0,1.0,2.0,92.0,1.0,3.0,92.0,1.0,3.0,92.0,1.0,2.0,94.0,1.0,1.0,94.0,1.0,1.0,88.0,1.0,2.0,85.0,1.0,5.0,36.0,1.0,5.0,61.0,1.0,5.0,61
2021-3-9 00:11:00.0,1.0,1.0,2.0,94.0,1.0,2.0,93.0,1.0,2.0,92.0,1.0,3.0,92.0,1.0,3.0,92.0,1.0,2.0,94.0,1.0,1.0,94.0,1.0,1.0,88.0,1.0,2.0,85.0,1.0,5.0,36.0,0.0,0.0,0
2021-3-9 00:17:00.0,1.0,1.0,5.0,69.0,1.0,2.0,94.0,1.0,2.0,93.0,1.0,2.0,92.0,1.0,3.0,92.0,1.0,3.0,92.0,1.0,2.0,94.0,1.0,1.0,94.0,1.0,1.0,88.0,1.0,2.0,85.0,0.0,0.0,0
2021-3-9 00:23:00.0,1.0,1.0,3.0,88.0,1.0,5.0,69.0,1.0,2.0,94.0,1.0,2.0,93.0,1.0,2.0,92.0,1.0,3.0,92.0,1.0,3.0,92.0,1.0,2.0,94.0,1.0,1.0,94.0,1.0,1.0,88.0,0.0,0.0,0
2021-3-9 00:29:00.0,1.0,1.0,2.0,88.0,1.0,3.0,88.0,1.0,5.0,69.0,1.0,2.0,94.0,1.0,2.0,93.0,1.0,2.0,92.0,1.0,3.0,92.0,1.0,3.0,92.0,1.0,2.0,94.0,1.0,1.0,94.0,0.0,0.0,0
2021-3-9 00:35:00.0,1.0,1.0,1.0,92.0,1.0,2.0,88.0,1.0,3.0,88.0,1.0,5.0,69.0,1.0,2.0,94.0,1.0,2.0,93.0,1.0,2.0,92.0,1.0,3.0,92.0,1.0,3.0,92.0,1.0,2.0,94.0,0.0,0.0,0
2021-3-9 00:41:00.0,1.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,88.0,1.0,3.0,88.0,1.0,5.0,69.0,1.0,2.0,94.0,1.0,2.0,93.0,1.0,2.0,92.0,1.0,3.0,92.0,1.0,3.0,92.0,0.0,0.0,0
2021-3-9 00:47:00.0,1.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,88.0,1.0,3.0,88.0,1.0,5.0,69.0,1.0,2.0,94.0,1.0,2.0,93.0,1.0,2.0,92.0,1.0,3.0,92.0,0.0,0.0,0
2021-3-9 00:53:00.0,1.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,88.0,1.0,3.0,88.0,1.0,5.0,69.0,1.0,2.0,94.0,1.0,2.0,93.0,1.0,2.0,92.0,0.0,0.0,0
2021-3-9 00:59:00.0,1.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,88.0,1.0,3.0,88.0,1.0,5.0,69.0,1.0,2.0,94.0,1.0,2.0,93.0,0.0,0.0,0
2021-3-9 01:05:00.0,1.0,1.0,3.0,90.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,88.0,1.0,3.0,88.0,1.0,5.0,69.0,1.0,2.0,94.0,0.0,0.0,0
2021-3-9 01:11:00.0,1.0,1.0,2.0,91.0,1.0,3.0,90.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,88.0,1.0,3.0,88.0,1.0,5.0,69.0,0.0,0.0,0
2021-3-9 01:17:00.0,1.0,1.0,1.0,92.0,1.0,2.0,91.0,1.0,3.0,90.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,88.0,1.0,3.0,88.0,0.0,0.0,0
2021-3-9 01:23:00.0,1.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,91.0,1.0,3.0,90.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,88.0,0.0,0.0,0
2021-3-9 01:29:00.0,1.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,91.0,1.0,3.0,90.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,0.0,0.0,0
2021-3-9 01:35:00.0,1.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,91.0,1.0,3.0,90.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,94.0,0.0,0.0,0
2021-3-9 01:41:00.0,1.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,91.0,1.0,3.0,90.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 01:47:00.0,1.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,91.0,1.0,3.0,90.0,1.0,4.0,83.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 01:53:00.0,1.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,91.0,1.0,3.0,90.0,1.0,4.0,83.0,0.0,0.0,0
2021-3-9 01:59:00.0,1.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,91.0,1.0,3.0,90.0,0.0,0.0,0
2021-3-9 02:05:00.0,1.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,1.0,2.0,91.0,0.0,0.0,0
2021-3-9 02:11:00.0,1.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,94.0,1.0,1.0,92.0,0.0,0.0,0
2021-3-9 02:17:00.0,1.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,94.0,0.0,0.0,0
2021-3-9 02:23:00.0,1.0,1.0,1.0,84.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 02:29:00.0,1.0,1.0,1.0,87.0,1.0,1.0,84.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,0.0,0.0,0
2021-3-9 02:35:00.0,1.0,1.0,1.0,95.0,1.0,1.0,87.0,1.0,1.0,84.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,0.0,0.0,0
2021-3-9 02:41:00.0,1.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,87.0,1.0,1.0,84.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,0.0,0.0,0
2021-3-9 02:47:00.0,1.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,87.0,1.0,1.0,84.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 02:53:00.0,1.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,87.0,1.0,1.0,84.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 02:59:00.0,1.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,87.0,1.0,1.0,84.0,1.0,4.0,83.0,1.0,1.0,95.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 03:05:00.0,1.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,87.0,1.0,1.0,84.0,1.0,4.0,83.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 03:11:00.0,1.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,87.0,1.0,1.0,84.0,1.0,4.0,83.0,0.0,0.0,0
2021-3-9 03:17:00.0,1.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,87.0,1.0,1.0,84.0,0.0,0.0,0
2021-3-9 03:23:00.0,1.0,1.0,3.0,90.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,87.0,0.0,0.0,0
2021-3-9 03:29:00.0,1.0,1.0,1.0,90.0,1.0,3.0,90.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 03:35:00.0,1.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,90.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 03:41:00.0,1.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,90.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,0.0,0.0,0
2021-3-9 03:47:00.0,1.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,90.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,0.0,0.0,0
2021-3-9 03:53:00.0,1.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,90.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,0.0,0.0,0
2021-3-9 03:59:00.0,1.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,90.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 04:05:00.0,1.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,90.0,1.0,1.0,90.0,1.0,3.0,91.0,0.0,0.0,0
2021-3-9 04:11:00.0,1.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,90.0,1.0,1.0,90.0,0.0,0.0,0
2021-3-9 04:17:00.0,1.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,90.0,0.0,0.0,0
2021-3-9 04:23:00.0,1.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,0.0,0.0,0
2021-3-9 04:29:00.0,1.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,91.0,0.0,0.0,0
2021-3-9 04:35:00.0,1.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 04:41:00.0,1.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,0.0,0.0,0
2021-3-9 04:47:00.0,1.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,0.0,0.0,0
2021-3-9 04:53:00.0,1.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,0.0,0.0,0
2021-3-9 04:59:00.0,1.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 05:05:00.0,1.0,1.0,4.0,86.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 05:11:00.0,1.0,1.0,1.0,85.0,1.0,4.0,86.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 05:17:00.0,1.0,1.0,3.0,89.0,1.0,1.0,85.0,1.0,4.0,86.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 05:23:00.0,1.0,1.0,4.0,89.0,1.0,3.0,89.0,1.0,1.0,85.0,1.0,4.0,86.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 05:29:00.0,1.0,1.0,1.0,89.0,1.0,4.0,89.0,1.0,3.0,89.0,1.0,1.0,85.0,1.0,4.0,86.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,1.0,3.0,91.0,0.0,0.0,0
2021-3-9 05:35:00.0,1.0,1.0,1.0,89.0,1.0,1.0,89.0,1.0,4.0,89.0,1.0,3.0,89.0,1.0,1.0,85.0,1.0,4.0,86.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,1.0,1.0,90.0,0.0,0.0,0
2021-3-9 05:41:00.0,1.0,1.0,1.0,97.0,1.0,1.0,89.0,1.0,1.0,89.0,1.0,4.0,89.0,1.0,3.0,89.0,1.0,1.0,85.0,1.0,4.0,86.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,1.0,91.0,0.0,0.0,0
2021-3-9 05:47:00.0,1.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,89.0,1.0,1.0,89.0,1.0,4.0,89.0,1.0,3.0,89.0,1.0,1.0,85.0,1.0,4.0,86.0,1.0,1.0,95.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 05:53:00.0,1.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,89.0,1.0,1.0,89.0,1.0,4.0,89.0,1.0,3.0,89.0,1.0,1.0,85.0,1.0,4.0,86.0,1.0,1.0,95.0,0.0,0.0,0
2021-3-9 05:59:00.0,1.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,89.0,1.0,1.0,89.0,1.0,4.0,89.0,1.0,3.0,89.0,1.0,1.0,85.0,1.0,4.0,86.0,0.0,0.0,0
2021-3-9 06:05:00.0,1.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,89.0,1.0,1.0,89.0,1.0,4.0,89.0,1.0,3.0,89.0,1.0,1.0,85.0,0.0,0.0,0
2021-3-9 06:11:00.0,1.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,89.0,1.0,1.0,89.0,1.0,4.0,89.0,1.0,3.0,89.0,0.0,0.0,0
2021-3-9 06:17:00.0,1.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,89.0,1.0,1.0,89.0,1.0,4.0,89.0,0.0,0.0,0
2021-3-9 06:23:00.0,1.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,89.0,1.0,1.0,89.0,0.0,0.0,0
2021-3-9 06:29:00.0,1.0,1.0,2.0,96.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,89.0,0.0,0.0,0
2021-3-9 06:35:00.0,1.0,1.0,2.0,96.0,1.0,2.0,96.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,0.0,0.0,0
2021-3-9 06:41:00.0,1.0,1.0,1.0,95.0,1.0,2.0,96.0,1.0,2.0,96.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,0.0,0.0,0
2021-3-9 06:47:00.0,1.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,2.0,96.0,1.0,2.0,96.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,0.0,0.0,0
2021-3-9 06:53:00.0,1.0,1.0,3.0,93.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,2.0,96.0,1.0,2.0,96.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,0.0,0.0,0
2021-3-9 06:58:00.0,1.0,1.0,3.0,94.0,1.0,3.0,93.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,2.0,96.0,1.0,2.0,96.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97
2021-3-9 07:05:00.0,1.0,1.0,2.0,94.0,1.0,3.0,94.0,1.0,3.0,93.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,2.0,96.0,1.0,2.0,96.0,1.0,1.0,97.0,1.0,1.0,97.0,1.0,1.0,97.0,0.0,0.0,0
2021-3-9 07:11:00.0,1.0,1.0,3.0,93.0,1.0,2.0,94.0,1.0,3.0,94.0,1.0,3.0,93.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,2.0,96.0,1.0,2.0,96.0,1.0,1.0,97.0,1.0,1.0,97.0,0.0,0.0,0
2021-3-9 07:17:00.0,1.0,1.0,1.0,93.0,1.0,3.0,93.0,1.0,2.0,94.0,1.0,3.0,94.0,1.0,3.0,93.0,1.0,1.0,95.0,1.0,1.0,95.0,1.0,2.0,96.0,1.0,2.0,96.0,1.0,1.0,97.0,0.0,0.0,0
